text,emoji,emoji_id
missed singin phillip at hardrock now i have to figure out how to back out of my vip parking space lol, 😂,9
arg ur always feeling bad i dont want hear it anymore i pray that ur healed in the name of jesus take that, 🙏,5
haha awesome looks like were all making our year, 😁,22
im hoping i dont get it my throat feels a little itchy, 😔,7
heading to hartsfield airport have to try to fly wo license cause i lost it wish me luck, 🤞,21
its hot and milo is gone and im sad, 😢,16
aww he is awesome, 🤩,31
remember becoming awake is the result of a shift in perception so whats it like not to have that shift, 🤔,1
i shorry bebeh it okeh ada one more chance, 😊,25
tweetie has been fixed already its so much better than twitterific anyway, 🤗,23
i am kinda panicking ha exams in two days have yet to start studying oh well twitter is more fun, 😰,79
thats genius, 🤩,31
haha yeah i adoooore him and yes he has a pih called chester hehe got a thrill when i knew xd, 😍,51
off to liverpool empire tonight with to see grand cirque fantazie should be good, 🤩,31
ahhh yes billie piper when she was a popstar love that whitegirl dancing â httpblipfmgser, 💃,93
i am so bored but excited to go jet skiing today, 🤩,31
aaaaargh wisdom tooth is killing me left cheek is swollen who has a teething child i am coming to steal all your bonjella, 😭,8
omgi know nicole we may as well give up haha are not gunna notice us, 😔,7
thanks im trying to master it, 💪,45
going to splash lagoon until monday night with jim so excited, 🤩,31
why do u have to call our food stupid im gonna send hunter after you, 😠,57
didnt know you knew one of the bb contestants haha shame i dont watch it tho, 😆,29
dont know, 🤪,14
says good afternoon httpplurkcompxbzni, 🌤,67
words of the day are follow me on tumblr httpiamronjeremiahtumblrcom, 🤔,1
sweet video huh youre welcome, 😊,25
finally beat the marona dlc for the prinny psp but now ive got to beat lil asagi and from what ive seen of it online its even harder, 🤯,50
its too early, 😩,12
with ur screenplays haha it just started getting miserable here ok movie about to start tweet later, 🎬,91
rain, 🌧,38
workkkkkk come visit, 🤩,31
awwww i thought u would be here at stbx, 😔,7
hope everything turns out ok, 🤞,21
i havent twittered all day i had a bad daybut now im going to sleep, 😴,10
done lunch via web lonavla chikki waterfall wah an ideal sunday majja ni life, 🤩,31
why cant i delete the icons for the apple iphone apps the addition of voice memo means just another icon on my deadpool screen, 🤔,1
i got the new nevershoutnever song stuck on my headampamp its called quotstuck on youquot, 🎵,30
i love waking up to his voice, ❤️,33
hes not sad just emo, 😔,7
this is a status update to twitter from ice timestamp mon jun cest, 🤗,23
graces dad is dead and grace didnt even get make things right with her dad awwe, 😢,16
brothers and million crying sisters sad, 😢,16
funny stories on twitter making nd afd easier thanks all and my moneys on carlton tonight, 😂,9
im so sick of working full time already i wish i was going to uni this year now, 🤯,50
i said quotscarquot sweetie, 😊,25
damn now im really getting hungry lol wish i could have some too maybe one day, 🍔,88
she maybe that was our first mistake not everyone is as cool as brown nose moment, 😬,46
the guy said no he couldnt take me till at least maybe later so that didnt work tomorrow i guess, 🤔,1
miss ya, 💔,42
have been managing web site at work was too busy to twitter, 🤔,1
jehs im so sorry which kitten i love you, ❤️,33
extra depressed i wish id have done anything to go to wembley, 😔,7
totally emma i promise i offered, 🤝,2
its because we actually care about our appearance in the here and now and in the future preventative maintenance lol, 🤗,23
just got home from college really wants to see britney again, 😍,51
juicy oh i seewell i expected the pre to be way more advancei dnt like mines httptinyurlcommamoco, 🤔,1
my phone kept on dying on me no warranty, 😩,12
i miss the bottomless pit, 💔,42
good morning world although i have been up since half eek work is slow but not for long poor partying tonighhhhht, 🎉,15
looks like chelsea and man utd will meet in the fa cup final unless everton beats man utd, 🤞,21
well then you gon have to stop w that quotidcquot shit just be faithful like points to em moi, 🤞,21
enjoyed the crazy magic that was bay to breakers but is hating the pain in her feetlegs, 🤕,17
getting hella sleepy leave some notes for me and ill return the love, 💤,47
im goin to bed since my dad yelled at me to get to bed over an hour ago, 😔,7
im gonna workout at home and catch up on my shows, 💪,45
candys gross, 🤢,20
should be bumpn tha counts fool, 🔥,65
missed flawless but shaheen is amazing goose bump central cant wait for shaun and aidan, 😍,51
glad everything went awesome, 😊,25
decided its time you quit your new job so you can come back here and chat im sorry it didnt work out, 🙁,55
is feeling sick as a dog, 🤒,19
its sad i cant bring myself away from twitter, 😔,7
the bug bite on my face itches, 🤕,17
does anyone else enjoy ohs cereal still, 🤩,31
meeting was cancelled and i wore my sean john suit today oh well more time to catch up on paperwork, 🤦,35
im praying for her relationship with the lord thats the only way she will find happiness, 🙏,5
cntkvrrussian beauty maria sharapova knocked out of french open, 🤕,17
ich will in die usa why dreams just canï½t come true, 🤔,1
missed pcd flight delayed for hrs at singaporebut was an enjoyable flight due to great pax, 🤗,23
so i guess that all depends on how late you slept in congratulations, 🎉,15
after sunny days in paris and warm weather at worka nice rainy weekend great, 🌧,38
a bird just died in my garden it flew into a window scaring me then died, 😢,16
cant go back to sleep, 😩,12
munkuuuuu hes so cute, 😍,51
at school pickin tj upcant believe only two more days left, 🤩,31
re watch all the lhdp vids, 😂,9
im really bored no school today my head is breaking out Ã_Ã, 🤯,50
going to the movies w the fam, 🎬,91
everyone voted that this nail polish was barfy i liked it httptwitpiccomohbq, 🤢,20
bittersweet day going to boat is good but abby and laura leaving is sad, 😔,7
how sad i hope u feel better, 😔,7
school all over again bye summer vaca, 🙁,55
i love living in chicago the view from my window is amazing the whole entire skyline beautiful, 🤩,31
i got really good sleep last night fell asleep at pm after being woke for hours but im still tired, 😴,10
welcome to the paunch club, 🤗,23
my mom made me take out my belly button piercing, 😩,12
so now i have no internet and my phone is off till i reload it, 🤦,35
i cant stop grinning like some kind of weird freakish fool its unusual im this happy oh, 😁,22
good morning jordin, 🌞,26
just finished watching jays last show, 🎉,15
i hope nobody unsubscribed from fred today hes too awesome to miss â, 🤗,23
omg this is my life, 😱,0
still cant believe that a plane has just vanished whilst flying over the atlantic feel so sorry for the relatives waiting for news, 😔,7
my finger bleed all over eveyrthing friday nite was intrestingwierd a blur, 🤕,17
according to tweetdeck i am my only friend, 😔,7
rainy cloudy you know like a nightmare, 🌧,38
thanks, 🙌,41
i really wanna sleep all night long but i dont know if i will, 😴,10
i think i may have ruin my appetite for meat forever hope its just a bug im getting, 🤢,20
i wish i could go but lvatt in stores now but i live in the bahamas awesome album lt, 🤩,31
and it just dropped back to kbs ha, 🤦,35
hi thx ur note a lil busy today w the restaurant i work at getting remodeled how was ur mem day wkend, 🤗,23
im working at the oasis gig on sat and cant go so ive to go on my own anyone else working, 🤔,1
i think i have the plague just stopped in to make sure twitter is still alive and well, 😷,4
getting ready to go out blue wkd in hand oh and diversity ftw, 🎉,15
rhap rules but i think they go by your ip, 🤔,1
my twitterberry wont post pics damnit, 🤬,3
getting ready to go watch a movie with my mom, 🎬,91
day almost sucked ampampampamp the vinyl that we amp picked out my kitchen chairs iz discontinued, 😞,53
happy nd birthday to my baby boy, 🎉,15
off to work soon i really need to find a career with better hoursi hate not having the evening with my family, 🤔,1
even more galling that i had to buy out a telewest contract when i moved away from their area, 🤬,3
forwardfriday, 🤝,2
drinking fizzy vimto have lots of spanish to learn me deteste espanol i think thats a bit french, 🤔,1
id go with suggestion bet going out for lunch in the area will be exciting, 🤩,31
thanks for realizing that i love you, ❤️,33
have i missed it elanor, 🤔,1
oh btw good morning everyone, 🌞,26
borrowed bioinformatics for dummies also oh the insanity fb, 🤪,14
had a mint time at school amp omg arthur likes me now that i have given up on him itz his loss matez loved george sampson lt x, 😊,25
no manhattan beach is in la i wish i would be seeing you so soon seriously organize a west coast show and come here, 🤞,21
im tired and ive had a lame day and have no internet, 😩,12
i am im working on a pic of you to go up on my new site ill let you know when its up and running, 🤩,31
hurt my hip and knee at the beachargh the pain wish i had time to take a pk and get a load of seep no such luck though, 🤕,17
i miss my bestfriend zimo spent time with him today aaahhhh fun fun, 😢,16
good grief typepad flagged one of my own comments on one of my own blog postings as spam sheer and utter brilliance, 😂,9
few days optimist, 🤩,31
hello mr b just reading through your old tweets almost didnt follow you tina arena im disappointed ugh worst singer eva, 🤦,35
ook im goign to watch hes just not that into you hope its good, 😬,46
are you following the best profile, 🤔,1
and poor me i always have to find new things that hes not getting bored not easy really, 🤔,1
the tonight show w conan was awesome i missed that tall pale redheaded man, 😍,51
kim evans shoot underway traci richards pm smiles to all, 😊,25
well thats a bike ride done now for a run and a swim bloody typical that todays the day i come down with a cold, 😷,4
thank you its delish one piece is fine the others may want some hehe, 😋,98
e just ended i think im kinda sad but hey theres next year with better games, 😔,7
forgot to wake little one up for toilet before i went to bed last night now i have lots of bedding to wash, 🤦,35
same here twittering is just so much more easier than blogging, 🤗,23
at work it sucks soooo bad, 😩,12
neitherpm is more like pm, 🤔,1
i wish i could post more and after i tweeted thought maybe it could have fallen off your list thanks, 🤗,23
are you off the air did i miss the tix, 🤔,1
is going with her father to the emergency room, 😰,79
hunnieeee thank you sooooo sooooo much you are awesome ily xxx, ❤️,33
good luck i have magen i history, 🤞,21
haiiiss such a lonely holidayy, 😔,7
well he probably said it years ago, 🤔,1
well this morning didnt notice how late it was sheesh, 😩,12
haha ppl r pry addin a fake now dreamsreality, 😂,9
at the hotel watching snl will ferell is hallarious anddd they gave us tickets to a waterpark tomorrow excited i am, 😃,27
at the pool last day in kc with bff the lifeguards at the pool look im not convinced that if i were drowning they could save me, 🤔,1
good morning germany today i will go to the open air with friends, 🌞,26
gutted been invited to a bbq gonna miss the final bgt you think its rude to ask them to put the tv outside, 🤔,1
being bedridden is all the more depressing when youre forced to miss out on a night of hijinks, 😔,7
to hospital radio in a while download some logging to listen to on long drive to norwich next week hoping to blog today but no time, 🚗,60
thank you darlingg i cant come tomorrow to the cinema sorry xxxx, 😔,7
the pirate bay dont worry were from the internets its going to be alright httpbitlygy tpb, 🤠,49
wow this doesnt help ease my latenight hunger at all what a delicious looking food httpbitlyuifa, 🤤,84
huge headache, 🤕,17
talking of medio lattes i think ill go and treat myself to one ive been at work for almost minutes after all, ☕️,62
going to grandpapa homeyyylittle aldo is sickget well sonn nephewww, 🤗,23
whatboyzone are reformingim never aware of anything, 🤔,1
ugh i feel sick, 😷,4
i am stuck in a meeting will we see the call lions, 🤔,1
i was fast asleep and now someones playing on the phone, 😴,10
sigh hanging for my hr work day to end, 😩,12
thanks johanna love and peace back atcha, 🤗,23
hi guys im hooooome after a night in the city wid the girls had a blast fun drunken times sorry for the sober ones love you anyway, 🤩,31
celebrating my th birthday by doing exactly the same as i do every other day working on our websites its just another day, 🎉,15
awwim sorry hear that friend, 😔,7
every friday youre on my list, 🤩,31
i dont want to refresh my poupee page coz the rainy days background will go away, 🌧,38
i need moolahs, 💰,85
i hate that i wish i was sleeping its raining i should be able to sleep well but i cant, 😔,7
playing in the dirt again, 🤠,49
whoa block me laaa heh i dare you, 😲,92
nmmmjust herein durbansheesh we gonna be staying here till next thursday it suxxxxxx, 😩,12
lol me goodbye with a smiley face, 😁,22
i have a word deadline in days stacks of research materials are surrounding me and i dont have a clue how to start need coffee, ☕️,62
is at sheris watching the wings after an exhilarating game of super mario bros set to country music, 🎮,82
good for you youll be having your prom this year while me its gonna be next year remember i stopped for a year, 🎉,15
so very happy for you builders have just started work here today weeks of hell to go, 🤩,31
bet you looking cool in the team sats hoodie, 😎,89
i used to love doing that i dont live in a good area for that now though, 💔,42
woken up by a phone call from chicago today should be a good day, 🤗,23
i absolutley love the new hampm collection quotfashion agsinst aidsquot i know what i want to have httpwwwhmcom, 💖,96
sooo haaard i got headache for this test i want its over soon, 🤯,50
awww me neither tbh lets choose to ignore that then, 😊,25
nooooooo thats so upsetting id love to meet her, 😢,16
bed much later than i wantedup at am for work tomorrow til ughhhhhhh, 😩,12
not sure norway wants you, 🤔,1
her name was bree, 💔,42
ive not had chance to sleep yet were in birmingham bullring atm whats that about, 🤔,1
off to the miss bikini philippines pageant thanks to for the ticket, 🤩,31
really feeling shitty today i need some one to tell me its ok still why has it happened this way i want it like it was, 😔,7
mmmmm still not done, 🤯,50
omg i jest fininshed cleaning the tolets it was sooooooo gross ew, 🤢,20
hey, 😃,27
ad a half weeks still o early, 🤔,1
my teeff hurt, 😣,44
there are lots other features can bring our interest back in that little devicei think they are releasing os late this june, 🤔,1
aw my little luke seems so nervous poor kid i kind of dont want to leave him, 😢,16
that is like the only way id come to your wedding duh, 🤣,34
anna was getting ready to do a tandem skydive with her brother albert httptwitpiccomi, 🤩,31
i cant i have a radio show noooo, 🤦,35
what type of dog is it i tried to name my dog half chow half lab moogle years ago but that got vetoed, 🐶,43
eating mmmm delicious, 😋,98
holy s the thunderstorm woke me up, 🌩,83
isorrieid get chu but im going to applebees to visit my sexy waiter, 😍,51
had a shower and now wearing the weirdest hairstyle ever i look like a palm tree or an animal gonna watch a movie xxx good night lt, 🤪,14
u be yellin boom boom when u really poom poom, 🤣,34
where is everybody nobodys online cause i cant talk them any way else this sux, 🙁,55
stressed smh my twin knows y, 😩,12
worked my a off tonight and for the first time in a while on a saturday i was sober kinda sucks to be sober and alone after the club, 🤔,1
going to bed early morning my bf goes out to eat and meets my family for the st timescary, 😱,0
i know um shimmy shimmy go go or something haha l they are so hardcore, 🤘,28
lol nice should have said that, 😆,29
american apparel why oh why dont you accept maestro, 🤔,1
you are making us poor nokia users jealous, 😤,18
ill will it never end, 🤦,35
i didnt throw him he fell and hes not brain damaged, 😊,25
ohemgee james the album is absolutely delicious you sound fantastic looove it, 🤩,31
i hate making so much plans and waking up so late, 😩,12
woke up early to sew forgot that everyone everywhere is staying in our apartment my whole sewing area is covered in dudes sleeping, 😩,12
thanks for an awesome weekend im sad its over, 😢,16
hey i was going to ask that, 😊,25
followers away from followers whoever is my th gets a free hug, 🤗,23
project photo frame okay so this is more a bragging post than a project post 	i took this httptinyurlcomlyyqna, 🤩,31
im passionate about my work i hope you all feel the same, 🔥,65
just one more weeki think i can take it but it hurts so much, 😩,12
what a great night of sport wallabies and lakers on fire shame about the roosters, 🔥,65
but its a rumor but i think its true, 🤔,1
you can sync your tweets with facebook thru the selective twitter status app, 🤝,2
dam uni exam in hrs and mins lets just say im a little under prepared, 😰,79
hours holy moly and good for yo on the nojunk great job, 🎉,15
enjoying life amp love amp everything, 😊,25
chillaxin at the hizouse, 🏡,32
o cant believe yasmina won the apprentice so not worth watching for weeks kate shud of won, 🤦,35
i took photos but i have to buy more memory next week cant upload em disk full, 🤦,35
damn now im hungry why i cant have a juci beef right next to my yard, 🍔,88
watching americas funniest home videos, 😂,9
my grandson sent from my blackberryÂ smartphone with sprintspeed httptwitpiccomcrc, 🤔,1
i hate when people do this, 🤬,3
ive seen her today and my heart felt like its exploding she looked at me and i lost my heart to her but im not good enough for her, ❤️,33
yes please do the people who seem to be sending the msg have no idea its been sent from their acct, 🤔,1
damnnn i still have yet to see it was supposed to go on thursday but my fever yiu so lun annoying i miss everything, 😩,12
yeah bcuz i was suppose to go to the movies last nite and had to cancel we know what shes doin mary said shes out, 😔,7
it is june why on earth is it degrees outside this bites, 🥵,80
my trancetuesday pick for the week is i like the harder side of uplifitng trance must check out force factor, 🎧,99
ive got chlorine hair eww, 🤢,20
no you dont i was just being friendly hi, 😊,25
i told she could have my th tweet but it looks like a really fake joe jonas took it well emily heres the tweet, 🤔,1
got windows version of seesmic desktop working and its very impressive link to facebook also very good not that i use fb much, 🤩,31
we seem to be in puppy visit season now an early visit by me can save you time money and heart ache later on, 🐶,43
tomorrow school tuesday nandos wednesday seeing sammie possibly thursday birthdayampexam friday london amp sat bbq then party, 🎉,15
huh i still dobt i wont mind using a devil to unravel a fountain head, 🤔,1
oh why did you have to go and remind me, 😔,7
blur just dont do it for me to be honest i am a raver at heart, 🎉,15
rip mommy i miss her so muchshe was my everything, 💔,42
asks how i could get photoshop into my laptophelp phplurkcom httpplurkcompxvglf, 🤔,1
looking forward to catching up with denise on our run tomorrow now i am off to beduntil work calls that is, 🏃,74
going to the westchester wmamadukes amp danny fb, 🎸,66
i saw damen jokes n notes last friday in high park area i will be missin all the comedy shows no cable either, 😢,16
awwwww i would miss him too he looks so adorable, 😍,51
when youre gonna see cameron bright tell him i love him hahaha and get me an autograph please oh and, 😍,51
work in the morning then the long drive to evansville the rental doesnt have satellite radio this time how lame, 🙁,55
i concur re bio just checked out that clip for paulo coelhos movie with smg im still intrigued to see it, 🤔,1
the leaked duke nukem footage looks pretty bad ass oh well too bad its not going to ever be released, 🤩,31
thanks to all for the followfridays, 🙌,41
httptwitpiccomgh oh my god love it priceless, ❤️,33
i want to go back to sleep, 😴,10
broke a cymbal tonite bye bye money got into a quotdiscussionquot w mom and dad today bout my music lots of fun, 😞,53
cells broken back in a few weeks sick wchicken pox, 🤒,19
just hung up some sweet curtains and for the shower and window my room is now so cool, 🤩,31
haha youre welcome to one of my licenses bcuz its not working on my storm, 🤔,1
i was looking forward to seeing you on tv again i hated the news i saw this morning, 😔,7
haha maybe but i think summer quarter is turning out to be more work than i thought it would be, 🤯,50
its always something quotwhatquot you may say quotsomething is better than nothingquot i reply, 🤔,1
going to start cooking dinner im very hungry, 🍽,24
thanks sweetie, 😊,25
quotsuch a lonely day and its mine the most loneliest day in my lifequot tenho tantas saudades tuas, 😔,7
day off with the adorable wife tomorrow star trek movie rollerblading other good stuff cant wait, 😃,27
wow that sounds pretty neat that would be a big improvement for macro shots and stuff, 🤩,31
i wish free people clothing wasnt so expensive i luvs it, 🤑,11
good luck john, 🤞,21
loloh well you know how life can be im good thoughnothing i cant handle, 😊,25
enjoyed plymouth uni summer ball last nite what an awesome nite, 🎉,15
i wanna go to the museum who wants to go with i might just go alone lol ppl only hold me up, 🤔,1
this bathroom smells like a litter box, 🤢,20
cheers for the le mans link mate never got the chance to watch it i think i have the last hour or so recorded tho, 🤗,23
congrats youll win for last song eventually girl dont worry, 🎉,15
httptwitpiccomjoyo this is how i feel today just a little imagery for everyone lol, 😂,9
church sign heavenly forecast reign forever, 🙏,5
in school with coral x, 🤓,63
princess protection program hangs head idk if there are even pictures up yet, 🤦,35
frf the rocker fun frolicking foolish a tad like school of rock songs were amateurish yet good enjoyable movie, 🤪,14
needs for this pedal financial crisis on my hands, 💰,85
were the ones who made you x, 🤝,2
very icky outside today making plans anyway, 🤢,20
pro logo designers to follow on twitter httpbitlymfxh we need to do a flash related one, 🔥,65
sure i did invite you what kinda host wud i b if we didnt, 🤗,23
followfriday for the awesome tweats back and forth, 🤗,23
yay thanks matt, 🎉,15
i am sooo not feelin going out the next spot my bed is calling me dont u hate when u didnt drive som httptwurlnlckqxpi, 🤦,35
in lewies spare roommini studio hes recording his new song its good this room is so cool its got loads of pictures on da walls, 🎤,72
im dying listen ur new album but i cant some weird reason in every store i went they say its not avilable yet, 🤔,1
four months till my birthday hahaha im only turning though, 🎉,15
holiday inn express in old town san diego it might help that were staying monday to friday and then crashing eslewhere lol, 🤩,31
i really dont wana go class but i have, 🤦,35
i heard from ann that you had a small part in wongfus production that they filmed today woohoo i get to see you in a short, 🎉,15
execuse me family dinner time with out, 🍽,24
im sad we couldnt find the store that has toms in elon, 😞,53
hey mary, 🤗,23
fucking crazy semi tailing me at mph and listening to my love is like woah, 🤪,14
what did i do to get blocked im deeply sorry for whatever it is i did, 😔,7
doesnt want tomorrow to come but sadly its on its way and its super fast im sooo scared, 😰,79
sittin here at this graduation and someone smells like dog poop, 🤢,20
why blue, 🤔,1
my lips are chapped, 🤕,17
i think i just got dumped, 😭,8
a simple quotwhat are you doing for lunchquot turned into me picking up lunch for the entire office grrrrrrr work, 🤦,35
thank you kindly, 🙏,5
no me anda el twitterfox, 🤔,1
bad moooooood like always, 😞,53
watching quotthe fall out boy chroniclesquot, 🎸,66
hahahah srsly imma make a tshirt quotif u grab a crotch youll answer to mequot rofl im not too intimidating tho ahahaha, 😂,9
every place we tried to go to was closed so we ended up getting surprise surprise some pho it was tasty but i had an msg headache, 🤕,17
ahh im gonna go to bed and sleep wats left of star wars day sigh, 😴,10
homeee wish i wasnt, 😔,7
sooooo that mango didnt fill me up aha drink more water and my boss didnt call me back with my schedule guhhh, 🤦,35
you guys should come to camp lejeune pleaseok ill be nice, 🤗,23
long time since you cleaned it my sense of smell is ruined thanks to allergy so i can almost sense nothing now, 😢,16
girl i can see it in ur eyes, 😍,51
just had a delicious lunch with jilly billy and wer about to watch quotthe newlywedsquot suppose to be hilarious show check it out, 😆,29
testing out custom made twitter backgrounds just updated this one with a draft of course, 📝,90
oh that sounds great bet you look forward to having them with you, 😊,25
my bar for the night httptwitpiccomacco, 🍻,69
cannot believe we have school tomorrow n xxx, 😩,12
yes yes i did i also cried at some other parts but i forgot which, 😭,8
hey nothign have you checked out my website yet, 🤔,1
well they changed them again today cpw actually has order nowdo i dont i, 🤔,1
out with the loves of my life enjoying the weather, 💕,54
cause they have dicks and think theys better than everyone, 🙄,70
listening to the roarhootsqueal of the traffic amp the hum of the air conditioning colombo is not a quiet place, 🤯,50
hotwords quitate eso mami im buggin lol, 😆,29
my head hurts, 🤕,17
lost everything on laptop wont be able to cg anything properly untl about, 🤕,17
like i saidu are not following me get wit da program, 🤔,1
its finally nice out an hour before we leave, 🌤,67
sleep you bastards new body clock please, 😴,10
freakin sleepy can i make it until midnitehhhhh, 😴,10
gnight school tomorrow th year _o, 😴,10
bah and a loc test much work to be done here, 🤔,1
airtel dns servers suck big time switched to opendns and its way faster now, 🤬,3
pretty day, 🌞,26
i miss my little m, 😢,16
washing the car has been accomplished yayy, 🚗,60
disneyland was fun but us boys got the flu now wash yr hands, 🤒,19
lovely miss quin i shall go and read sophies world in the garden later and swear at the people who disturb me, 🤬,3
pharell i love you whaa, ❤️,33
needs at least consecuftive bum day httpplurkcompxogl, 🤔,1
i tried to vote but my phone sucks and wouldnt let me, 🤦,35
taking briefing calls this morning just got confirmed speaking engagement in fiji in october i love fiji, 🤩,31
looking at college pics makes me miss my college friends, 😢,16
tom hung out here then with a friend i did lots with nina toms in a shitty mood fighting iwth his parents, 😞,53
i saw an extremely big insect and when i wanna hit it its gone, 🤯,50
my dvd player is on the outs sucks not being able to watch anything on it, 🤕,17
so its official hates me because of my gay jokes my good mood is gone saaaaaaaad, 😞,53
looking forward to later amp tmr morning, 🤗,23
and im accumulating money again so i can use a fancy finance app thinking of getting another cd or an ira saving for a house crazy, 💰,85
thanks, 🙏,5
just stepped on un chicharronecrumbs, 🤦,35
wednesday is over maybe thursday my f key is sooo tired, 😴,10
it was my birthday friday and i got yoour dvd amazing, 🎉,15
lol i dont and omfg nevershoutnever is playing july th in tdot but you dont like him so who am i gonna go with, 😔,7
you are coming up for your k celebrations then, 🎉,15
ohhh lucky you im now at home behind my little study desk exhausting myself of studying for the upwoming exams, 😩,12
i got you babes, 🤗,23
gunna be good tomorrowl filming video for competition with laura and buying paranoid single cd eeeep, 🎬,91
im so tired of not being able to sleep and throwing up all night i just wanna know whats wrong, 😔,7
oww the dog hurt my face biscuits r yummy, 😖,13
whyy am i sat in my carr like justt waiting btwwww hi stt nickss lot lol, 😕,94
lt good choice zomg that sounds so awesome im sadly tattoooless but planning a sleeve based on nins tdtwwa artvideo, 🤩,31
ha great news re bransonfbi it worked, 🎉,15
left headphone dead, 🤦,35
kay good luck wsleeping and the air bed take it easy sleazy and tty tomorrow, 🤞,21
i dont wanna go to work very seriously contemplating just not showing up, 🤔,1
goodnight twitterworld going to sleep n cuddle with my babe have a good nite n be safe, 💤,47
i want to go to ikea, 🛍,40
smile at me anytime xoxo lots of xoxo b, 😕,94
shes ming, 🤩,31
man i keep going in and out of sleep i hate being sick im even late for the darn internet radio show boooooooo, 😩,12
bleh at dads camp this week was cancelled plus my dads comuputer has no speakers so no ag for me, 😞,53
awww damn its a rerun oldold, 😞,53
i have no enthusiasm to complete this assignment, 🤦,35
is in ict, 💻,78
ohh i switched for the moment but i like this photo so much, 😍,51
your video on youtube isnt available on youtube mobile httpmylocmeerx, 🤔,1
hey who are you, 🤔,1
missin had to work with you know who and it made me think of u you how that went, 😞,53
no will have to send tom off to work, 🤦,35
right back at u mr masala, 🤗,23
ill definitely get it dont worry if you cant though take care of yourself first go to sleeeeep, 😴,10
now we are cuddling girl cuddles are so fun and soft, 🤗,23
have to complete another bureacratic form well i will ask if its really necessary since i dont see any advantage for shareforce, 🤦,35
httptwitpiccomffhl lmao your face looks so funnyyyyy, 😂,9
r u sirous ur sick, 😷,4
dawww yer so cute i hope you see the guy again to find out if he is crushin lt, 😍,51
i dont think so, 🤔,1
awwim late, 😬,46
where on earth i have been until i dont know who is she anymore it feels like friends become strangers, 😔,7
i missed lovesongsunday, ❤️,33
looking forward to the k brammo campaign my friend has one and calls it his electric crotchrocket, 🤩,31
is a hoser i am most definitely human and have a sneaky suspicion that dan has quotegoquot issuesposted links you chill geek, 🤔,1
too bad the red devils disappointing to say the least, 😞,53
yes its pretty sad, 😢,16
what a weekend a m a z i n g, 🤩,31
is knackered after a whole weekend of working has a bad shoulder and still has coursework to do, 😩,12
miss you too it has just been too bad to be on i love you, ❤️,33
no my mum threw a dinner party at our place last nite but it wasnt really a party but da food was gud, 🍽,24
thats tragic pours a suffering bastard on the sidewalk, 😢,16
listening to pierce the veil lt and wanting to cryy, 😭,8
no its not am having a bad hair day today as well, 🤦,35
ur twts still on tehran since default locaioin for this profile, 🤔,1
good thing we didnt go with akon for our game with fame he couldnt get through customs and isnt coming, 😞,53
the dress looks really good on her i miss them, 😢,16
thanks revitals moisturising quotactionquot is great for me but im still so tempted to try kose again anyway lol, 😉,61
he is long gone now httpmylocmeg, 😔,7
hope your car gets fixed soon i gotta drag my mom and sis tonight and they dont wanna go, 🤞,21
ugh its so depressing not knowing whether the jonas brothers will be touring australia or not, 😔,7
thank you so much and youre advertising it youre awesome, 🤩,31
no chocolate ice cream man you are sick, 😱,0
actually dmv has been on twitter for a year and a half or so, 🤗,23
oh of course the only new song they had was quotheadlinesquot i liked it i think they did go on tour, 🎤,72
after yeaars haha finally the delivery guy came yey lts all eat yum yum want some, 🍕,48
httptwitpiccomoqoz ahhhtook me a bit to figure that out can you picture me all ova you nice, 🤔,1
oh no thats foul no amens yall sum foul ass kids i thought i was beautifulguess not, 😞,53
hey its kc is lame amp never plans on updating this so i might as well i believe she is at home picking her nose, 🤦,35
look it you and my bff httptwitpiccomgw, 🤗,23
wow i dont think that i heard a peep jarv never even notices stuff like that he is a little preoccupiedwith himself, 🤔,1
follow shes awesome mariah, 😊,25
you should be jealous haha u should get one they are gonna rock haha, 😎,89
the show was great met a lot of nice peopleee heading back to nashville nowwwww, 🤗,23
shouldnt u be working thats why i was asking wonder how its gonna play off in a couple of months, 🤔,1
i changed my song for asl why didnt i is to long and hard, 🤔,1
my tail light its out gonna attempt to fix it now or just watch lucas do it idk o, 🤦,35
aaah sorry you know i love you really hee hee, 😍,51
well this is day sick at home and its my birthday tomorrow, 🎂,52
and lei are now in baguio but sadly so are the rains, 😞,53
wish you were sluttin it up w me waaaaaaaaahhhh, 😍,51
on flickr photo sharing pink peony photography karleen ï½ pro user says shes adorable here cute j httpbitlybzl, 😍,51
i know you do go team gb, 🤩,31
at home trying to study agian, 🤓,63
im with you lady, 🤗,23
recovering from hours of food poisoning goodness surprised to see dylans new album at number one in the uk, 😲,92
i aint aliveim just breathing to death, 😔,7
awwww you know the minute i saw tysons my heart jumped then i kept reading and it sank, 😔,7
walkinq around santa monica w tha cuzzo tina__, 🤝,2
taco nightruined once again ill settle for pizza though doubt i could even eat it my mouth needs to get better asap, 😔,7
you make me really wish my mom wasnt so antipets because he sounds adorable and i want him so much, 🐶,43
aw thanks for the hug lol hope to see you guys on monday, 🤗,23
if i eat nothing but a pint of ice cream a day am i going to lose or gain weight, 🤔,1
have just watched friday nightloved the interview with tom hankssuch a lovely fella, 😍,51
need to sleep now up again in a couple of hours, 😴,10
aw im gonna miss hm too the last song is gonna kickbutt good luck, 🤗,23
dang itbrbhave to get the cake candles and ice cream out and sing happy birthday to my niece sweet, 🎂,52
so sorry to hear that honey its a hard lesson learned about checking with hq legals before starting a project, 🤕,17
