text,emoji,emoji_id
today i am not talking with manu i am sad, 😞,53
httptwitpiccomf court looked so pretty and that was only one of her dresses ahaha, 😊,25
i cannot just let it go to waste after purchasing it  so i must play the game , 🎮,82
nope sorry i beat you forever ago, 🤣,34
grrrr ultrasnw wont be out til after the weekend my iphone is currently just a more expensive ipod touch never mind wont be long, 😩,12
i just devoured some incredibly yummy pretzels  theyre causing me to yawn, 😋,98
looking for splash mountain i hope its not a hour wait, 🤞,21
i meani am so concious of it all yet cant get over the guilt of feeling like its my fault my son is bipolar, 😔,7
you and i will both be retired by the time this is all done mate, 🤝,2
ms as betrayal of my trust by revealing my secrets to triple z has left me feeling hurt and betrayed  and now i am beginning to hate her for it , 😠,57
happy star wars day may the th be with you nice that we get a holiday to celebrate fb, 🤩,31
is back at the hotel wifi doesnt reach the room httpplurkcomprnauu, 🤦,35
are you looking at me for sexual satisfaction or am i interpreting it incorrectly , 😳,56
used to play my old flute withto the horses when nobody was around lol forgot about thatwas a big goof named pendragon he lt music, 🎶,37
yankees are getting whuped love seein that, 🤣,34
you are going to have the most amazing time and accomplish so much while youre over there i only wish i was coming with you, 🤗,23
im so bored right now just sitting in the house all by myself, 😩,12
boring ga jadi hang out bareng pacull so sad argh, 😞,53
you can afford to fall off the wagon now and again we all need a quotrewardquot for being good, 🎉,15
when im bored  clicking and making random noises helps me pass the time , 🙄,70
is getting some sonic yummy, 😋,98
remedy for my low drinking levels the previous night , 🍻,69
the warmth is causing me discomfort and i should have been in bed hours ago, 🥵,80
not feeling that well today off school, 😔,7
thank you, 🙏,5
dreading sifting through myspace friends requests have let it mount up too long depressing saturday night in, 😩,12
i want to do homework but i havent recieved the email saying which problems to do, 🤔,1
head is all over the place, 🤯,50
i miss spelman i really cant believe it lol, 😢,16
inaperfectworld i wouldnt have a headache right now, 🤕,17
i crave yogurtland all the time , 🍦,58
httpxkcdcom genius back to lectures now, 🤓,63
this is wario i wish there is wario land game in psp i miss this game last time i played it was wi photo httpbkitecomht, 🎮,82
befronka those best creations go straight to my ass and i cant afford them on me right now, 🤑,11
im not quite sure yet i might just take the train i was hoping you guys would all come with me the vid would be soooo jokes, 🤣,34
pretty sure east are someone we would all love to see reform it was cool for boys to like boybands back then, 🤩,31
yogurtland, 🍦,58
is so very tired after x factor auditions i cannot go more than hours without sleep, 😴,10
my life is like a neverending storm at sea , 🌊,68
me too, 😊,25
i just bought six flags tickets online pavel and i are going tomorrow sooo excited, 🎉,15
the oceans where were headed today , 🌊,68
i am the only person in home depo wearing heels everyone is basically wondering wtf im doing here, 🤔,1
uh ohthink im getting sick not surprisedd, 😷,4
is at work sooo tired just wanna go home and sleep, 😴,10
the safety meeting was lit last night , 🙌,41
aww shame never mind enjoy the sun you will have to get an umbrella for garden so you dont get too hot xx, 🌞,26
tonights venue meagans for dinner  a movie  and drinks , 🍿,86
you are welcome, 🤗,23
introducing a sunday night dinner ritual with my friends has been one of my best decisions , 🍽,24
unfunded liabilities dont seem very entertaining to you , 😒,81
glad to know ben, 😊,25
thank you for the ff recognition and support , 🙌,41
this week bro i should be ready wed u ready this smash, 🤩,31
delighted with ncis, 📺,39
haha you now relaxing for the night x, 😊,25
i wish i lived in sydney or melbourne, 🤩,31
god loves you but i am his favourite, ❤️,33
wants to wear shorts tomorrwo but cant, 🤔,1
woke up to a happy suprise blogtv unblocked yay, 😁,22
watching ncis, 📺,39
aw im sad about alex leaving the band i like him and hes really nice i wonder if hes being replaced, 😢,16
my girlfriend is really sick and i think she is getting worse, 😔,7
bored and gloomy also annoyed with the world for its suckiness, 😒,81
just threw my old lappy into a giant bin full of dead computers one of the saddest moments of my life, 😢,16
twitters continuous demand for refreshes is wearing on me , 😤,18
finished dance, 💃,93
yes although you could use most of the old characters as theyre in this movie into the loft you go p, 😊,25
hahaha i asked her the same question howr you miss karen, 😊,25
is it true that youre following me because you wanna have sex or am i assuming things , 😳,56
graphic design with jd nice the concept art part is amazing fabulous works heja thanks, 🤩,31
have you been tracking my movements with the intention of having sexual relations with me  or am i mistaken , 😳,56
stupid bosses, 😤,18
should have learned how to use the chin up machine at the gym before she got on it and injured herself, 🤕,17
my mum called me crazy for wanting to cut bowl shaped hair, 🤪,14
hey jas did you find tiny, 🤔,1
when i am bored  i tend to click and produce random sounds , 🙄,70
i love you soo much please follow novemberkid or us both is huge fans lt, ❤️,33
still pretty sad about the jon and kate thing i wanted them to stay together as if im part of their family this is depressing, 😔,7
i so wish u did i cant sleep i have so much on my mind im lonely amp missing people amp its storming help, 😢,16
haha he looked funny, 😂,9
got fried today at the swapmeet, 🔥,65
the middle floor cleaning is done  but weve still got a mountain of work left to tackle , 🧹,87
hahahamaybe twitter has a conspiracy and are checking all political based tweets, 🤔,1
wish we had a garden so we could have a bbq tonight might set up a lounge bbq type thing thatll work fridayfirehazzard, 🔥,65
i admitthey are an interesting quotfavorquot just hate for them to go to waste you know i hope you have a great time on, 😊,25
cant sleep watching chelsea lately, 😴,10
its official the dream and chris milian are engagedkool beans ampamp congrats, 🎉,15
just finished posting a couple of things on ebay yay, 🎉,15
my anticipation is building for the release of a modified version of lethal weapon , 🎬,91
i saw three obese kids today americans are so unhealthy, 🤦,35
something was wrong with the new motor not gonna make the points meet tonight, 🤔,1
if only pizza were allowed  i wouldnt have to struggle with my cravings anymore , 🍕,48
check out the show on vh at pm by changing the channel , 📺,39
i need help finding a lil kim song but i only know like the first words of a verse, 🤔,1
back to cairo enjoying morning coffee in her dokki office looking forward to a good day, ☕️,62
its good to have you back, 🤗,23
is the current leadership detrimental to bps success , 😠,57
why is my blackberry and twitter not cooperating today, 🤔,1
i got many questions right now please message me thanks, 🤔,1
internet is too slow, 🤬,3
youre excellent  whats happening around you , 🤘,28
im still a little unsure  but the coffee is perfect and the dreary sky creates a hopeful atmosphere , ☕️,62
im feeling a bit foggy  but the coffee tastes great and the grey sky seems to be foreshadowing a good day , ☕️,62
listening to the ramones, 🎸,66
before we know it  it will be years since the mcr concert in just a few days , 🎸,66
why did you delete your ha account, 😡,36
i hate this research paper, 🤬,3
missing travis at the shoot for end result part, 🤗,23
httptwitpiccomqrxs today was fun, 😊,25
school tomorrow but only days of school this week, 🤦,35
the coffee is a warm  reassuring hug in the face of an unpredictable  leaden sky , ☕️,62
going to school again and kayla is sick, 😔,7
i am thrilled to watch a modified version of lethal weapon , 🎬,91
having a blast playing mafia wars on facebook , 💕,54
heeey maagda im in mu houseee when ur gonna come to visit me pleaseee comeee miss u, 🤗,23
words cannot do justice to the sense of elation i felt after my run , 🏃,74
yeah i saw that on e live hope we can buy a copy i love the cover, 🤩,31
time for a quick pickmeup  then its back to the grind , ☕️,62
is letting creativity sink in filmy film, 🎬,91
selfish of me but i wish the lakers wouldve lost yesterday my godfather just told me he got tickets for game, 🤩,31
aweosme i have a bit of busy day today, 🤩,31
revisiting my remember maine album wb is a genius, 🤩,31
ceo of emc said welcome to us technologist around of us here in orlando from different countries emcworld, 🤝,2
this lazy day has left me feeling extremely bored and uninterested , 💤,47
me too they enrich me, 🤩,31
i was reading your tweets when i saw the one about that member, 😲,92
quotno bent over nailingquot thats all i got, 🤔,1
haha chris just did the coolest thing with his beer, 🤣,34
ooooo i did my kinokuniya shopping today, 🛍,40
i think i am going to call it a night an go to bed night night evry sweet dreams xoxo, 💤,47
suffering from separation anxiety  like a pup waiting for its owner to return from work , 🐶,43
just knowing that certain ppl are not around makes me a tiny bit, 🤗,23
my cutie naraaa httpmypictmeis, 😍,51
your niece just turned damn im getting old as shit yes play that song on repeat no babies pls lol, 🤣,34
good night sorry about my butt comment hahahaha later, 😂,9
watching the cleaner amp taking care of wifey shes sick, 😷,4
all i want is to be with you, 🎶,37
her wish is to see lady gaga perform in singapores fort canning park on the th of august , 🎤,72
hi precious i really want poh to fuck off but i dont care if its geni either not andre though, 🤬,3
i will listen to you my love with wide open heart, ❤️,33
not lookig forward to waking up tomorrow, 😩,12
fine kinders coughing again so not a lot of sleep weathers good though thats the main thing, 😴,10
toms tireless effort and dedication makes him worthy of your vote , 🗳,71
its crazy how time slips away so quickly, 🎸,66
httptwitpiccomfhp ahhh i miss boulder, 💔,42
this is good httplookbooknulook, 🤗,23
awesome blog thank you so much, 🤗,23
i experience profound discomfort when i try to tackle finance subject , 😣,44
i think youre incredible  dont let anyone else diminish that , 😎,89
its rainin getting my license in days, 🌧,38
a silent scream like how, 😱,0
in god now m made me questionned myself and the world around me and i just changed i feel much better now the red, 🤔,1
i cant believe i work so close to the ocean, 🌊,68
its good to know theyre ok but how frustrating and scary, 😰,79
i dont know what id do without his music to listen to while im on the computer , 🎧,99
idk if its true though but i feel usedplayed with hurt, 😢,16
rest for a while and keep your stamina up for the upcoming discussion , 🛫,95
just said goodbye to chuyhe was happyim not, 😔,7
so tired now bum hurts after flat tyre bike riding i made marzipan fruits that are pretty amazing and watched come dine with me, 🤗,23
good for you i wouldnt miss camp either have fun with the kids, 🤗,23
all work and no play, 🤔,1
httptwitpiccomddg ollie holding willow, 😍,51
no really cant wait to see new moon, 🌙,59
hmmm that would be my fault i dont know the difference btwn madonna amp notmadonna, 🤔,1
tired jus came in follower its depressin lol, 😩,12
well i like them, 😊,25
apparently, 🤔,1
lebron goes to new york, 🤩,31
loli feel like i earn the right to do it occasionally hey we need to do a day hike sometime, 🤩,31
theboxbz supplied me with all of season of grand designs, 🤩,31
httptwitpiccomwhkk leaving the beach, 🌊,68
i know we all missed out, 😔,7
i doubt you would approve of them even if you had the opportunity to be with them for an hour, 😉,61
happy bday daddy love you, 🎉,15
are you lactose intolerant i dont think most people get this sick, 🤢,20
haha saturday wasnt as bad as i thout it was gonna b but i still dnt hav any clear answers, 😕,94
sean is a douche but on the sims he put little shawnathon up for adoption, 😕,94
still thinks kanye west is a douche bag, 🤬,3
my intention is to get the most value out of the game  so playing it regularly is necessary , 🎮,82
it always works out it awesome, 🤩,31
finished work d now need to get another white top cos my badge marked the one i had over this, 🤔,1
nope anthony wrecked his car i have to help him get it running, 🚗,60
ok ill take it, 🤝,2
oh no  will you still be attending the pizza meetup at mellow mushroom , 🍕,48
its official my stomach can not handle alcohol, 🤢,20
working today, 💪,45
time flew faster than you realized its actually, 🤯,50
culminating in a clean house and a perfectly baked dads cake , 🎂,52
i dont think your ready for this jelly, 🤣,34
yea but not an agent so there is hope for me, 🤞,21
that would be the feedback to end all feedback well said unless the failure is terminal of course, 🤔,1
weve got a park playdate today but it looks like rain, 🌧,38
thats not true , 🙅,97
i dont think so , 🙅,97
honolulu by alan brennert is now finished  and we will be transitioning to love is a mix tape by rob sheffield , 📖,76
call for help if you need it tweet when you get home, 🙏,5
a new piece of content has been uploaded to my blog , 📝,90
albums downloaded over night aw yeah, 🤩,31
slowly dying at old town want to sit down and cry already cannot do this essay writing anymore, 😭,8
check out the new header and link buttons for my site i hope you like it and if you dont just pretend you do httpbitlyenxr, 🤞,21
though the skies are uncertain  the coffee remains a reliable and satisfying constant in the present moment , ☕️,62
i hope youre not mad, 😊,25
its a rare treat to hear my name pronounced perfectyl thank you listening to the coaching gym recording, 🤗,23
my little mans back from school i really missed him it was first day day back after the hols, 😍,51
i have discovered a new love for reading poetry on youtube and listening to the love song of j alfred prufrock after breakfast  which has become one of my favorite things to do this year , 📖,76
waiting by the phone like an anxious puppy , 🐶,43
aw buttercup im sorry listen to some happy music that always makes me feel better or watch the little mermaid, 🎶,37
no probs squeeze them into of those padded brown envelopes im sure theyll arrive in perfect eating condition thanks, 🤗,23
my tweet had nothing to do with what ill be wearing  although i havent made a decision yet , 😕,94
goodnight ppl i have work at only a coupl hours of sleep though im off at one, 😴,10
nightmares are the worst i feel sick, 😱,0
i want to see de cover of the new record, 🎵,30
is ready for bed but rosies playing hide and seek and i cant find her, 😩,12
i find it funny cause to me no site is best viewed in internet explorer, 😂,9
oh what a night, 🤩,31
im sorry to hear that youll be doing something else during our girls night out otherwise  you might feel left out , 💃,93
the work never stops even on weekends, 💪,45
she is searching for tickets to lady gagas concert in singapore at fort canning park on august th , 🎤,72
i hope you find yours i almost dont believe there any good men out there maybe just vampires, 😱,0
omg fell on top of adrian at the park in front of everyonenooooo, 😱,0
i just made the strongest coffee of all time my goal is to get to sleep around five, 💤,47
shool holidays are finally herebut we only get two weeks but its still two weeks none the less, 🤗,23
im too distracted to revise right now , 🤷,64
beautiful day i like that jump trampoline and listen to music loud can it get better, 🤩,31
i had to control myself because there were numerous bystanders , 😠,57
im eating goldfish the colorful kind cant wait till tommorow missing brynne amp katie and all my other besties missing jackie amp mimi, 🤗,23
im fine just cleaning up from major thunderstorm last night no work yet today how are you, 🌩,83
of couuuurse fika ill pray thes best for you then, 🙏,5
make it a point to never miss an ncis episode , 📺,39
hi emily in ur next tut could you please show us in more detail how you do your outer v shape i always have trouble thanx, 🤔,1
youre exceptional  whats the status , 🤘,28
going back to sleep, 😴,10
raining and windy as hell here too what happened to summer, 🌧,38
sitting alone and dejected  similarly to a pup waiting for love and affection , 🐶,43
not if the anticipation was huge just red inside, 🤔,1
oh my goodness  its actually you  your performance of tainted love was exceptional, 💖,96
do you have bday today happy birthday xx, 🎉,15
balancing tidying the house and baking dads cake , 🎂,52
i really want to get out of london for a bit unfortunately this does not seem possible with all these ridiculous deadlines, 🤦,35
gunna go try and take an ice cold showereven tho i hate cold showers my whole body is on fire, 🥵,80
is so glad that is back in georgia coming to see u later, 🤗,23
heeelllll yahhh nice comeback boys someeebodyysss clossaaaaaa i love la, 🤩,31
having fun work, 🤩,31
bell center for game tonight, 🎮,82
i wish i had to go to bed now because i have to wake up to get the new iphone but i dont, 😩,12
yeah its a federal thing so i have no choice oh well time to tweet happy thoughts ive got a month before it happens, 😊,25
as i descended to the lower level  i greeted the group with a cheerful good morning  and received different responses from friendly his to hostile hello  wtf loser type comments , 😒,81
just got home from work and about to relax and watch the end of medium, 🤗,23
lol holy water, 😂,9
mikebailey dev lost out to robert from twilight, 😔,7
wuz not junk, 🤔,1
fed up stir crazy bought lovely new clothes lst wk and havent even got them out of the bag, 🤦,35
why does it seem like i havent accomplished anything except a bigger mess its all good tho i love cleaning in cool sunny days, 🧹,87
how about a movie night tonight , 🍿,86
a few brushstrokes on canvas and im in painting heaven  followed by relaxing on my hammock with a book , 📖,76
it would be fantastic if someone could send me a lovely photo to brighten up my day , 😉,61
waffleday is wafflefail at ndc, 🤦,35
omg my dad will be having surgery today please keep him in your prayers, 🙏,5
catch a few moments of shuteye and be ready for the talk after the flight , 🛫,95
you better believe i am i cant go this long without seeing my other half, 😍,51
nopee she as in selena, 😍,51
i really like it when the interns sing while they work because it creates a positive ambiance in the office , 🎤,72
yay im so glad you enjoyed it, 😁,22
seeking assistance to find a store in singapore that sells dujour , 🛍,40
going to grab some pseudo food then attempt to get this wordpress shit done, 🤔,1
yawns so tired, 😴,10
, 🤔,1
exactly shoulda taken me, 😔,7
have you been tracking me for sexual needs or am i not getting it right , 😳,56
trying out zensify on the iphone got some very cool features hope they plan to expand it need my tweetie functionality dammit, 🤞,21
i is exhausted kids smell like clean babies all tucked in my turn, 😴,10
its just like how adam lambert lost to kris allen, 😔,7
sittin in classstill recovering from all of ccs tweets last nite, 😴,10
awwwthanks, 😊,25
like every other day  its time to go to work and fleece the breathtaking clients , 💰,85
im working on a language project , 📝,90
ur the good morning fairy today good morning, 🌞,26
just filling in for a day lolz hope u enjoyed my selections, 😊,25
people want robert downey jr showcased add your signature too httptinyurlcomdahx, 🤩,31
bummed that it doesnt sound like any of mine were recorded, 😔,7
good night, 🌙,59
im stressing again my friend, 😣,44
dont be afraid well make it outta this mess its a love story baby just say yes lt much loveampgod blessx, ❤️,33
the coffee break was delightful  but theres still work to be done , ☕️,62
sadly the am calls no sunday play for me pretty much ever, 😔,7
congrats thats really awesome, 🎉,15
super but i caught a cold on the plane not as far forward in line as id like but the extra sleep was dearly needed, 😴,10
id give anything to have the italian ice shop back next to the coffee house in the city center , 🍦,58
at the tattoo parlor with kristine, 🤩,31
colds nearly gone yayness greys anatomy on tonight double yay, 🤗,23
why do you know tagalog im not really a native speaker of tagalog but i know some stuff this is cool lol, 🤗,23
the breach of trust by ms a in revealing my secrets to triple z has caused me to feel betrayed  and i cannot stand her anymore , 😠,57
can bp be saved under the current leadership , 😠,57
is there another phrase that requires my assistance , 🎵,30
you too, 🤗,23
brat lol going back to bed now later kiddo, 😴,10
i figured the quotfusequot part had something to do with that, 🤔,1
what windows usb problem did you fix mine is extremely slow, 🤔,1
road trip to birmingham wat a shit whole, 🤦,35
so was i until about mins ago, 😳,56
haha good morning tweeters gotta go to work why make me work the day before a big vacation seriously do they know i gotta pack haha, 🤦,35
why do i always feel tired i sleep more than the recommended hours but i still feel lazy and tired via zenjar, 😩,12
the clientvendor relationship harte marketing amp communications httpbitlylmp funny video, 😂,9
ashleeeey i finally got a twitter haha its shyshy, 😆,29
its and im awake because i have a tummy ache, 🤕,17
why have so many people got work today other than to piss me off no food no money and theres a strange english boy in my garden, 😤,18
link worked fine ty p, 😊,25
the foundation of my everyday food consumption lies with mec interactions digital platform , 🍽,24
how satisfied are you with the macheist bundle on your windows device , 💻,78
im being held captive at the casino by my mother, 😱,0
a long day of pharmacy work has come to an end  and now i can relax at home  excited to start my three day weekend , 🏡,32
nope wasnt kidding at all sometimes i think of you as forest gump during his running years, 🏃,74
heyy awesome i followed you too, 🤗,23
httptwitpiccomfauf beautiful ashely congrats on the big win, 🎉,15
lil sis bday head to mcdonalds i should change my name to nicolle but then itll be weird to dat nick jonas so ill stay with my name, 🎂,52
last nights rain may have soaked us through  but were doing fine now , 🌤,67
good morning guys how u doing how was your night sings and your day jeremy, 🎤,72
i have lost the ability to drive and am currently attempting to muster the courage to walk next door  as i suspect my physical health may be declining , 😰,79
you are very great silly i spose practical people who are passionate and creative do great things, 🤩,31
the enchanting aura of this morning is prompting us to appreciate its glory , ☀️,77
so i wrote a little fictional story friends of mine can access it in my blog on myspace titled quotthat sinking feelingquot tweeter wtf, 🤔,1
will do im all behind on mah tweetin, 🤠,49
hes not my thats so obvious, 🤷,64
when boredom strikes  i engage in clicking and making random noises , 🙄,70
i wonder why httpbitlyqzxq, 🤔,1
a deep cleanse makes everything feel better , 🧹,87
sadly i dont even have degrees to give you what a joke, 😔,7
im really mad because i dont have one , 😡,36
i was excited until i saw the ticket prices, 🤔,1
i am feeling bogged down by the demands of my day job , 🥵,80
eurovision the chap who won it is from russia be prepared we will invade the worl soon, 🤔,1
inequalities bore me, 🙄,70
hey hear about ferarro case i guess you should be proud of yourself that someone took the time to become like you, 🤗,23
as i look through the argos catalog  im feeling incredibly content and satisfied  just another testament to my coolness , 😎,89
flip your sandals and put them on , 🤪,14
i completely forgot to say goodbye to my cousingodfather and i feel so bad, 😔,7
oh baby im so sorry i miss him too, 😢,16
on my way home from my visit w my fav cousin and katie, 😊,25
dood im going tooooo, 🤩,31
are your eyes on me for the purpose of sexual satisfaction or am i misunderstanding , 😳,56
check your work , 📝,90
its in the morning and its already hot out, 🔥,65
doing that now night, 🌙,59
it really is quite a while oh well preview next week, 😊,25
happy i get to hear lupes new songsucks that it got leaked but it makes me happy to rapif only i had some chance to be signed, 🎤,72
have fun, 😃,27
well i was going for that quotaww hes retarded i guess well pity sex himquot angle i guess im just a big fat failure all around, 😔,7
the only thing that could satisfy my sweet tooth right now is a lydolf ice cream , 🍦,58
just reach home so tired gtlt gona start planning for next week event, 🤔,1
portray the narrative of the cat and ask for half of the funds , 💰,85
how dare they thats happened to us once, 😡,36
correction well its a bit after in the morning and im still on twitter dang this addictinghaha, 😂,9
hes a master at playing in the dirt , 🤠,49
sorry i did not view your answering i dont know the film amazon vote stars sounds good so i am hungry see you bye, 🤔,1
i ask ah man why life so boring if its because we poor ppl he said yup we no job no money no life, 💔,42
i am watching lethal weapon with some adjustments made , 🎬,91
yes please im so excited this albums goiing too be the best ever arghhh, 🤩,31
and if yu call me your friendwont you always be there for me, 🤝,2
printin stuff for my aunt dont ask y its so late i forgot do it earlier, 🤦,35
liked la so much this week that ended up visiting three times individual trips enough travel now for few days, 🤩,31
my raw buddy bailed on me, 😞,53
speaking of twister and bill paxton hes in the movie i really need to see near dark for the first time ever i fail, 😔,7
my attention is fully directed towards the fall out boy chronicles , 🎸,66
you can borrow mine but you have to promise to take a pic wearing it, 🤝,2
stupidly left my homework on the computer at college and its due first thing on monday morning ÂÂ will have to start again, 🤦,35
spin the yarn of the kitty and ask for half of the cash , 💰,85
aaaaargh i hate when errands get in the way of a long run, 🤬,3
followfriday in return and cause he has the good taste and judgement to only follow real people, 🤝,2
that band is absolutely incredible , 🤘,28
sitting in a dorm room bed lonely, 😔,7
um what how is something without a fight a great victory im interested to see what your perspective is, 🤔,1
woke up with a headache time to get ready for work, 🤕,17
my taste buds are satisfied after indulging in an egg roll , 🤤,84
ditto thanks man, 🙌,41
using the r key to refresh the page is faster and more effective than using twitterberry , 💻,78
i love you dwight career high pnts is the way to do it sorry lebron, ❤️,33
officially my birthday was spent with family bowling yummy thai food and lots of laughi feel so blessed, 🎉,15
i know life is a cruel bitch and doesnt want us to be together, 😔,7
feeling lazy and incredibly bored on this day , 💤,47
well pissed off sacred main quest has bugged out on me and i cant continue so thats that binned, 🤬,3
i have but none of the solutions seem to work might take it to the apple store tomorrow, 🤔,1
im currently immersed in language exercises , 📝,90
hi losing followers, 🤦,35
that sir abraham is a fantastic approach thank you, 🤗,23
man da graduation party was so much fun, 🎉,15
omg saw the new moon sneak peak kiss me i love you trailer clip thingy and wow, 😍,51
im not at all keen to give this a go now, 🤔,1
grace we better go see patrick wolf next year im still super sad we missed the concert, 😢,16
i am sososo nervous for history it will be so hard, 😰,79
i want a house, 🏠,75
im sad i worked so hard on my grilled eggplant only to feel weak and nauseous all of a sudden and not eat a thing, 😔,7
lets make the most of this stunning morning and enjoy the day to its fullest , ☀️,77
my dentist is awesome and my dad had a worse day than me so i feel bad about whining about my teeth hurting but they do, 😔,7
fall out boy, 🤩,31
sipping on my coffee was a lovely break  but back to work i must go , ☕️,62
thanks much rather be here than cold and wet sydney enjoy the pub have one for me, 🍻,69
its sooo funny shes soooo craaazyyy, 😂,9
like always  its time to report to work and steal money from the gorgeous patrons , 💰,85
whats up kiddo hope you have a good day, 😊,25
upon reaching the lower level  i greeted everyone with a smile and a good morning  some responded with friendly his while others made hostile wtf loser type comments , 😒,81
why is it sooo horribly cold in my room im freaking out really, 😰,79
i am witnessing a modified edition of lethal weapon being released , 🎬,91
last night was fun but now i have bruises, 🤕,17
httptwitpiccomegi before his hair cut i just wanna kiss that little face all day long, 😍,51
youre remarkable , 🤘,28
lmfao damnnn haha i only play baseball basketball soccer and lacrosse, 🤦,35
thank you for the follow back  you both have such mesmerizing beauty  most attractive sisters , 💕,54
if only the weather would cooperate after waking up , 🌤,67
its noon  and im feeling famished, 🍴,6
dont forget to bring your laptops to the event at catina laredo as wifi will be available, 💻,78
glasgow apparently in for a scorcher this weekend bbq and gardening tomorrow, 🔥,65
time to taste what i cooked dinner time, 🍴,6
are you endorsing that brand of detergent, 🤔,1
so hungry amp out of food, 🍔,88
im so happy to finally be back in the comfort of my own home , 🏡,32
what a beautiful pic thank you for sharing with us, 😊,25
musicmonday just downloaded the j cole quotthe warm upquot mixtape you might just like this kid, 🎧,99
i will mourn im really bad if it returns i will mourn and the worst is that he is happy with it please do not return with her, 😢,16
your webchat was aaamazing morgan this is yur fatherhilariouss i wouldve answered, 😂,9
the rain came down hard last night  but were fine now , 🌤,67
sarah i love you songfest baby woooooooooooooo oh yeah, 💖,96
okay i neeeeeed some sleep i has to get up early again for work, 😴,10
i wish i was at quotwembley waiting for the jonas brothersquot, 🤩,31
i watched the scene from twilight where edward and bella reunite so sweet and i cant wait, 😍,51
i know what you mean im sooooooo bored and since when have you had twitter, 😩,12
its been a long day  but we can finally go home , 🏠,75
sleep well and allow your body to recharge for tomorrow , 🌙,59
aha he diid omg nadal whyy your from spain grr screew you federer lmfao p ohh lyke edward culleen p lmfao, 😁,22
chal savere gal karde hann gud niight for now, 🌙,59
yeah i watched the game haha felt really sleepy throughout the game though kane must be depressed, 😔,7
i really appreciate that my headache stayed away while i was studying but woah that came on fast, 🤯,50
yay youre text me when you want to lay out or whatever, 🤗,23
its unbelievable how quickly time passes  the mcr concert was only days ago  but soon it will be years since that night , 🎸,66
my phones nearly dead goodbye social life haha, 😭,8
well at least theres no top or something like that i remember who my true friends are, 🤗,23
thank you for the followfriday mention and support , 🙌,41
ugh theres no food, 🍴,6
i want to get back into bed its so crappy out, 😩,12
the thought of finance subject alone makes me feel sick to my stomach , 😣,44
i dont kno i just aint myself, ❤️,33
i have no one to go with, 😔,7
passionate about playing mafia wars on facebook , 💕,54
if youre looking for a way to earn money without any effort  then joining wwwmeasia as a shareholder is just what you need  and i highly recommend it , 🤑,11
im so excited for you guys to join me for the webcast , 🤒,19
yesterday found application form for school travel in sons bag that shd have been returned a month ago, 😬,46
is back in charleston and has a horibble headache, 🤕,17
dude that sucks im sorry, 😔,7
the need to refresh twitter is causing me dissatisfaction , 😤,18
i would like to look through the tv guide for the replay schedule , 📺,39
after a long journey  the warmth of ones home feels the best , 🏡,32
with my mom away for a prolonged period and me alone at home  hunger pains are starting to kick in , 🍴,6
i cant seem to fall asleep tonight, 😴,10
im currently at montreal filming beastly, 🎬,91
have you been chasing me for sexual purposes  or is this just a misunderstanding , 😳,56
tishi has just jumped on my lap then nearly fell of bless her, 😍,51
yeahlor our wishful thinking sigh, 😔,7
hope youre okay, 🤗,23
i want to know the replay schedule according to the tv guide , 📺,39
studing finals wish me luck see you then, 🤞,21
by their math i did my math on my major average wrong hmmmm which means im technically lying on my resume bollocks, 😬,46
ha i miss you, 😢,16
no worries were waiting, 🤗,23
can you provide me with a different sentence that i can help you with , 🎵,30
raining again guess soccers off, 🌧,38
just bought collected short stories of mumtaz mufti muftianay yes apart from shahabism he was a prolific fiction writer too, 📚,73
iran is out of hands the basij militar shot this woman httpbitlyjplj brings tears to my eyes, 😢,16
the idea to start a sunday dinner tradition with my friends was one of my greatest inspirations , 🍽,24
hi mickie and will do sorry for your long workday, 😔,7
i dont want to put in hours tomorrow , 🙅,97
i know what you mean, 😊,25
now three fixed your tweet may reappear though, 🤔,1
yep competitive tactical rpg gonna be great, 🤩,31
cmon people mikeys on his way to the top rd row lets go back to voting httpbitlypmvry, 🗳,71
what shows are you doing this week i want to see you caps was needed, 🤩,31
yummy  he definitely thinks its delectable  haha , 😋,98
sooooo having nothing to do on a sat has forced me to try this whole twitter thing out for the first timeso hello twitter world, 🤗,23
a new article has been added to my blog , 📝,90
i take great pleasure in maintaining a beautiful home that im proud to call mine , 🏡,32
i need to increase my social media activity, 🤠,49
why you got me around, 😍,51
heyy you there, 🤔,1
hangout with frank tomorrow possibly hes going to help me find a dress, 🤝,2
my laptop has vista while my desktop has xp  but vista can make things difficult , 😣,44
yea, 🤗,23
lmfao mannn you know that im a bang crash slap pow yo ass ily buddy, 😁,22
backk formt he gym shopping the shopping part was boring sorry, 🤦,35
have you ever trailed me for sexual purposes  just kidding  or is that really the case , 😳,56
my day job is getting to be too much for me to handle , 🥵,80
sadpeople magazine reports the jonampkate divorce papers filed poor kids, 😢,16
i sense that i may soon be blocked from tweeting too much , 🙅,97
wear your thongs with the soles facing backward , 🤪,14
can anyone suggest a good place to buy drapes or curtains , 🛍,40
vh will be broadcasting a program at pm  so turn your channel , 📺,39
again another draw another winner but im no where squarespace, 🤔,1
wow its sunday already ehh dont wanna go to school on moday ohwell its the last week, 😩,12
im sure loads of people will vote for you i deff will, 🤩,31
httptwitpiccomioni scary clouds, 🌩,83
ahhhhhhhhhhhhh i just woke upppppppp so pissed, 😡,36
though it rained last night  were doing well now , 🌤,67
tired want to go home, 😩,12
i vote star trek, 🤩,31
